subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
All polls,11/2/2020,7/18/2019,7/21/2019,HarrisX,C,3000,rv,.01351454,0,42,36,46.540052,39.812195,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58719,99615,7/23/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,7/19/2019,7/22/2019,HarrisX,C,3004,rv,.01352082,0,42,36,46.540052,39.812195,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58708,99582,7/23/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,7/20/2019,7/23/2019,HarrisX,C,3015,rv,.01356083,0,41,37,45.540052,40.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRfgF74KxGWp7cIndFx3d9JNbsndD4UzlXJQNSie5XcsJdjH4W8naeIBvnwq3HDyhLfILZxeByoGu9t/pubhtml/sheet?headers=false&gid=0,58724,99642,7/24/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,7/21/2019,7/23/2019,YouGov,B,1212,rv,.23680069,0,47,40,46.986553,41.083719,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/n0eqovafro/econTabReport.pdf,58726,99647,7/24/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,7/21/2019,7/24/2019,HarrisX,C,3012,rv,.01353832,0,41,37,45.540052,40.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSCzcEH3JXjuUhQVclq8_jDDr_aST6OCfZdYvXoy3Ll2xvNDxyYGbdYPKQHP7GAA3AIijom0bGn-_ri/pubhtml/sheet?headers=false&gid=0,58730,99732,7/25/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,7/19/2019,7/26/2019,HarrisX,C,7016,rv,.06307096,0,42,36,46.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vS2NO-G4CF6Ze7XzUFdPexEicE4FVPOrSbggLpbakwhvRNYetySTY88jbqk99TSLaA5xC6BhmjXPbEX/pubhtml/sheet?headers=false&gid=0,58742,99783,7/27/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,7/22/2019,7/25/2019,HarrisX,C,3012,rv,0,0,42,37,46.540052,40.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vT_3GEOT0yyrN-3_iRYaQlFTJkAN_yV47ApOtzBFoMBiBKe6qHgeYp0JmRfhqimrTbXq3OEFjiv86Hm/pubhtml/sheet?headers=false&gid=0,58736,99775,7/26/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,7/23/2019,7/26/2019,HarrisX,C,3001,rv,.01350701,0,43,36,47.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRKiAZdw8FBDfXDwa4kFqYJEjYZm99I5K0EoY57Ia65Xhvs8nBw9F-r673ABd2sIPzc0dDVmX4VV7y_/pubhtml/sheet?headers=false&gid=0,58741,99784,7/27/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,7/24/2019,7/27/2019,HarrisX,C,3000,rv,.01350968,0,42,36,46.540052,39.812195,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58771,99937,7/30/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,7/25/2019,7/27/2019,Morning Consult,B/C,1994,rv,.22788402,0,42,38,43.816922,39.266219,"","",https://morningconsult.com/wp-content/uploads/2019/07/190745_crosstabs_POLITICO_RVs_v1_JB.pdf,58758,99848,7/30/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,7/23/2019,7/28/2019,McLaughlin & Associates,C/D,1000,lv,.43013604,0,47,43,47.953951,39.924933,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2019/07/National-Monthly-Omnibus-July-Release-1.pdf,58778,100054,7/31/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,7/25/2019,7/28/2019,HarrisX,C,3000,rv,.01350913,0,42,35,46.540052,38.812195,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58772,99938,7/30/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,7/26/2019,7/29/2019,HarrisX,C,3002,rv,.01351163,0,42,36,46.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSVsvX3--DtqTSWUqoNcPgORhMnu6nPux4-MnGuzWY6g0Gia7lRkDoBfdvafkborrVdYZreDnYU_NxV/pubhtml/sheet?headers=false&gid=0,58754,99851,7/30/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,7/27/2019,7/28/2019,Winston Group,B/C,1000,rv,.52555444,0,49,41,49.695445,40.964974,"","",https://www.winningtheissues.org/wp-content/uploads/2019/10/Winning-the-Issues-July-I-2019-National-Survey.pdf,66591,124125,5/29/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/27/2019,7/30/2019,HarrisX,C,3003,rv,.01351187,0,42,36,46.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQxQqp231eWGYqnZAFClD-Sxg7lU7oM-o3Zp3byNv_qIPb7Z_bIz6CdFzLD9aXSinHgOFOASB97s9oO/pubhtml/sheet?headers=false&gid=0,58773,99944,7/31/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,7/27/2019,7/30/2019,YouGov,B,1101,rv,.21249811,0,48,37,47.986553,38.083719,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hash0nbry8/econTabReport.pdf,58777,99951,7/31/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,7/26/2019,8/2/2019,HarrisX,C,7004,rv,.06300677,0,42,35,46.540052,38.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSFPHNr01e56nIpU1lj7B95B3DuzBqkk6cTogD_DLkPfQlNo7tYtcB6qApycMFFMfg4QqeeWZ7oFeBS/pubhtml/sheet?headers=false&gid=0,58809,100130,8/5/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,7/28/2019,7/31/2019,HarrisX,C,3003,rv,.01350723,0,42,36,46.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTC3IglElfa4A9m1iReUI-crrGWYOBYjh3ZJUYoVtA2K_LtpIkGQ5EQQ8N-xruqFKMnwbvLGK13zb0v/pubhtml/sheet?headers=false&gid=0,58781,100066,8/1/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,7/29/2019,8/1/2019,HarrisX,C,3000,rv,0,0,43,35,47.540052,38.812195,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58791,100081,8/2/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,7/30/2019,8/2/2019,HarrisX,C,3000,rv,.01351997,0,43,35,47.540052,38.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRfKZWDZyBzHvxiNzkpY8oeT_xxm-eUl1yms-MSz8PNRYu-bzDtbAx1SeQ5o7U5qP05f5p7ZX-BxNOO/pubhtml/sheet?headers=false&gid=0,58805,100124,8/3/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,7/31/2019,8/3/2019,HarrisX,C,3000,rv,.01353129,0,43,35,47.540052,38.812195,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58813,100134,8/5/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/1/2019,8/4/2019,HarrisX,C,3000,rv,.01353513,0,42,36,46.540052,39.812195,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58814,100136,8/5/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/2/2019,8/5/2019,HarrisX,C,3001,rv,.01353773,0,42,36,46.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ1xQnbkHTPedOwsuh9qSALBxyJysMcdAXFnCye0RvLekSWdF2Gtt46cxmvX6UncxsG1OVWSHAnoKFV/pubhtml/sheet?headers=false&gid=0,58815,100176,8/6/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/3/2019,8/6/2019,HarrisX,C,3002,rv,.01354258,0,42,36,46.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRmJT22d8nNwO0V2UKHR6emiZnM3I2e2HGhHz8ptvsejaD-zoBp37Qj8TNIQ4CEhgCqJKzHdbAHrCx4/pubhtml/sheet?headers=false&gid=0,58827,100316,8/7/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/3/2019,8/6/2019,YouGov,B,1161,rv,.22161776,0,48,38,47.986553,39.083719,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7jv630mjdk/econTabReport.pdf,58830,100315,8/7/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/4/2019,8/7/2019,HarrisX,C,3001,rv,.01353804,0,41,36,45.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSPoSQ4TaKSc4XUGDjK5dq6YCnxqx1eeghR0pBfSEK7Tuy0rykJ1JePbcPdnteUxfL_Lb8s1tksrYbH/pubhtml/sheet?headers=false&gid=0,58834,100335,8/8/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/2/2019,8/9/2019,HarrisX,C,7002,rv,.06317452,0,42,36,46.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTgLpx-JhAnLFx-g7n3W_mtF0Qg05VgM8PD2-sH5Eg7ymd__XpODAALuAB5h-GWVDzvF96gZlOS82me/pubhtml/sheet?headers=false&gid=0,58880,100418,8/10/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/5/2019,8/8/2019,HarrisX,C,3001,rv,0,0,41,37,45.540052,40.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRAiGcCXbXxEW54Cz_URXcBwkSN8EatBup9r-Dt9Z5eP_c-P2GqiQe1Tvfj1Ias3CQMm3cl9M5TlRTD/pubhtml/sheet?headers=false&gid=0,58873,100407,8/9/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/6/2019,8/9/2019,HarrisX,C,3000,rv,.01356863,0,41,37,45.540052,40.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQMfPJjKzZnxWmWJu5RfCSFBNIEx71cL3mJBxnTQZb4Er_NW6-IMBOmACTVMVjvU03W0sssFR4a1_NG/pubhtml/sheet?headers=false&gid=0,58878,100419,8/10/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/7/2019,8/10/2019,HarrisX,C,3000,rv,.01358449,0,42,36,46.540052,39.812195,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58885,100428,8/12/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/7/2019,8/10/2019,Cygnal,A/B,1263,lv,1.661573,0,46.8,39.8,46.835567,39.834259,"","",http://www.cygn.al/cygnal-poll-two-thirds-of-u-s-voters-want-changes-to-gun-laws/,58924,100712,8/19/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/8/2019,8/11/2019,HarrisX,C,3000,rv,.01359316,0,43,36,47.540052,39.812195,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58886,100429,8/12/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/9/2019,8/11/2019,Morning Consult,B/C,1993,rv,.24613854,0,43,37,44.816922,38.266219,"","",https://morningconsult.com/wp-content/uploads/2019/08/190826_crosstabs_POLITICO_RVs_v2_JB.pdf,58894,100472,8/13/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/9/2019,8/12/2019,HarrisX,C,3003,rv,.01360988,0,43,36,47.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRWuTL_TBATpu0FGJv2IJb7_yCXZO7fhAsJu7pauQcdoN8-ACEOTWeLR1FfU8-Zm4yExjYxKj9QBe_I/pubhtml/sheet?headers=false&gid=0,58887,100460,8/13/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/10/2019,8/13/2019,HarrisX,C,3011,rv,.01365157,0,43,37,47.540052,40.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTUAiyhjbTKzCStSrzcstFWymg_4hVWQFzoWMtngOmlJICdynUpYti0_QBjFJ9QvLq7VGYGFHPTOkab/pubhtml/sheet?headers=false&gid=0,58897,100477,8/14/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/10/2019,8/13/2019,YouGov,B,1127,rv,.21326797,0,48,38,47.986553,39.083719,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,58901,100487,8/14/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/9/2019,8/16/2019,HarrisX,C,7015,rv,.06363439,0,42,36,46.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vToXn9w68miFZf07nfywBZB21ZtF9E55QkucoeiAe7BDhCvkS_e8wZL9JQGz__L6g54CR1BOcdIQqsb/pubhtml/sheet?headers=false&gid=0,58920,100699,8/17/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/11/2019,8/14/2019,HarrisX,C,3011,rv,.01365667,0,42,37,46.540052,40.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSPzdT1n5jpnAjNPAnVRkKcNCCk7_kA3_DWleWJGEXydzhEttA6CH3cUvjD8Y87Cw3_0vbAk9kvxaz6/pubhtml/sheet?headers=false&gid=0,58905,100597,8/15/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/12/2019,8/15/2019,HarrisX,C,3011,rv,0,0,41,37,45.540052,40.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQkW0J7KiT-wcAFzQ36q3_usOSKnhuNjp9rqCzMlRKzj0B2zKo1p0x0bmDwdteDFAp0fKrHSQqzlN0f/pubhtml/sheet?headers=false&gid=0,58913,100680,8/16/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/13/2019,8/16/2019,HarrisX,C,3003,rv,.01366566,0,41,37,45.540052,40.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQlLZca3bc8sdxl4ZUbBowlEfVefyrO5bq7Kveko0yOZ6ukKm0hwKD4u2iDuTvnSh0PQbNBSjxXtEpM/pubhtml/sheet?headers=false&gid=0,58919,100700,8/17/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/14/2019,8/17/2019,HarrisX,C,3000,rv,.01367308,0,42,36,46.540052,39.812195,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58934,100773,8/20/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/15/2019,8/18/2019,HarrisX,C,3000,rv,.01369483,0,42,35,46.540052,38.812195,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58935,100774,8/20/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/15/2019,8/21/2019,GQR Research,B,2629,rv,1.618136,0,49,41,47.66749,39.994654,"","",https://www.politico.com/f/?id=0000016d-2c33-d547-a36f-6ffb488e0001,59570,102679,9/15/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/16/2019,8/19/2019,HarrisX,C,3004,rv,.01372623,0,42,36,46.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vToGqbUIAv8ya-XG9L-AEmK76MA7wuFeEK4sGJjnoIZjuXIcwp6NtZX29AH52uml0FC4QfRt4LEMv4W/pubhtml/sheet?headers=false&gid=0,58925,100748,8/20/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/17/2019,8/20/2019,HarrisX,C,3004,rv,.0137433,0,41,36,45.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRZPzILnYtjYHWOFIKCKbQhs3SWlzyE0syMj3s2OKNfun4uqEqDge6LQZ4JTepp71O6JFXu4gWltMjr/pubhtml/sheet?headers=false&gid=0,58961,100858,8/21/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/17/2019,8/20/2019,YouGov,B,1111,rv,.20869361,0,47,39,46.986553,40.083719,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,58975,100883,8/21/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/16/2019,8/23/2019,HarrisX,C,7010,rv,.06421952,0,42,36,46.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQHR4VVgpCnVaP9l3XGqRLZpVBUpnoZnTRRiPtczzIl57zamzkTcuhXtv1B_-Q5xOdQ-HSSXN4WFK6o/pubhtml/sheet?headers=false&gid=0,59423,101724,8/24/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/18/2019,8/21/2019,HarrisX,C,3003,rv,.01375544,0,41,36,45.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQAu4n1nMt7NKnbepnOOSNXIMuuVBIr2p3EgSfysQedfUXR0iqw36t43voB9ZeMHfBfEw0esK_YYDov/pubhtml/sheet?headers=false&gid=0,58978,101002,8/22/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/19/2019,8/22/2019,HarrisX,C,3004,rv,0,0,42,36,46.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQzQ_yTTdfKi--UGkoKaKVHVnp8fOpH_nD0SqMWfyG1-rijrcR7cf1LPF0YceLqH8W_78NL6ykDEmK4/pubhtml/sheet?headers=false&gid=0,59257,101716,8/23/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/20/2019,8/23/2019,HarrisX,C,3005,rv,.01383323,0,42,36,46.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSb0mBscCm4gr2XIkr3YRh2hUxH-zdav3EmyX-KHOrRrhgHIG9euEIjl8zezIempwnzinLsicZS2353/pubhtml/sheet?headers=false&gid=0,59422,101725,8/24/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/21/2019,8/24/2019,HarrisX,C,3000,rv,.01384306,0,43,36,47.540052,39.812195,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59429,101758,8/26/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/22/2019,8/25/2019,HarrisX,C,3000,rv,.01386918,0,44,35,48.540052,38.812195,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59430,101759,8/26/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/23/2019,8/25/2019,Morning Consult,B/C,1987,rv,.25354057,0,45,37,46.816922,38.266219,"","",https://morningconsult.com/wp-content/uploads/2019/08/190867_crosstabs_POLITICO_RVs_v1_JB.pdf,59445,101832,8/27/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/23/2019,8/26/2019,HarrisX,C,3007,rv,.01393007,0,43,36,47.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRsiGZwM9LOUMFjNZkTzsKt-70mRjYYCYT0s-2xth4vCXa5lnbcWTrRB8jqA1geKBCTiQ53FnEP49R6/pubhtml/sheet?headers=false&gid=0,59431,101808,8/27/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/24/2019,8/27/2019,YouGov,B,1093,rv,.20395009,0,48,37,47.986553,38.083719,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,59452,101861,8/28/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/24/2019,8/27/2019,HarrisX,C,3008,rv,.01395916,0,42,36,46.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSoU3w5sy1OgGNMUxSTzaAPSg8OPg5BaoX_yC2E7J8BufwW6MmLJK6qutRvP9FxRtt5FGZeHRXYGKZD/pubhtml/sheet?headers=false&gid=0,59446,101839,8/28/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/25/2019,8/28/2019,HarrisX,C,3008,rv,.01398493,0,42,36,46.540052,39.812195,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59455,102045,8/29/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/23/2019,8/30/2019,HarrisX,C,7012,rv,.06520102,0,42,36,46.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ356cLe0xF3H4pzOmm2PNly2g-6QxdCE2KQh4htKWnzMMKz_tB-rmJ9lYLlZGXm8NuqXd7dvdnY6hr/pubhtml/sheet?headers=false&gid=0,59468,102079,9/3/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/26/2019,8/29/2019,HarrisX,C,3004,rv,0,0,42,37,46.540052,40.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQktNKFI_ZdRXBd9GUbznAtIMeUu1hbPlGhfQqfg-T9wSCMWXTrYRxxKrrT3O6J_cUerNy3A8vL4ZGn/pubhtml/sheet?headers=false&gid=0,59460,102055,8/30/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/27/2019,8/30/2019,HarrisX,C,3003,rv,.01405376,0,42,37,46.540052,40.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSr90Pr29f-ExEMjDX9plS0A_VMBs3aawxGzIiNOz7PKfLKx6wsSXrJ9WEwibeadfyCTqFgtCn2qY8v/pubhtml/sheet?headers=false&gid=0,59467,102080,9/3/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/28/2019,8/31/2019,HarrisX,C,3000,rv,.01408689,0,42,36,46.540052,39.812195,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59477,102125,9/3/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/29/2019,9/1/2019,HarrisX,C,3000,rv,.01413666,0,41,35,45.540052,38.812195,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59478,102126,9/3/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/31/2019,9/1/2019,Winston Group,B/C,1000,rv,.55726905,0,46,39,46.695445,38.964974,"","",https://www.winningtheissues.org/wp-content/uploads/2020/02/WTI-August-2019-Toplines.pdf,66592,124126,5/29/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,8/30/2019,9/2/2019,HarrisX,C,3000,rv,.0141814,0,41,36,45.540052,39.812195,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59479,102127,9/3/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,9/1/2019,9/3/2019,YouGov,B,1069,rv,.19816912,0,46,41,45.986553,42.083719,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,59485,102143,9/4/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/31/2019,9/3/2019,HarrisX,C,3004,rv,.01424924,0,42,36,46.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQihxXxbGpcH2EUzxpMTV0A-K6B09uP2OxQpdZAhibza2Cxra1yb075OZ5oRcEXrGhgKrf53wpc0jnh/pubhtml/sheet?headers=false&gid=0,59480,102140,9/4/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,9/1/2019,9/4/2019,HarrisX,C,3008,rv,.01431861,0,43,36,47.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vS6VCqpCOVXbD-sb2L08p6vgJDV8igTnnUNeLxdrKPSUvxWU5ySmXmLQZTi_jb658nSJ58tuj1gkX2-/pubhtml/sheet?headers=false&gid=0,59489,102252,9/5/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,8/30/2019,9/6/2019,HarrisX,C,7010,rv,.06673766,0,42,35,46.540052,38.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vScFLu1dQEXytYxl9Mwv5JHE47PlLKlVDFS65nLKQwfPWx31aWgatXDmVPprSNvzi0Yn_AhDI0qqfAw/pubhtml/sheet?headers=false&gid=0,59501,102275,9/7/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,9/2/2019,9/5/2019,HarrisX,C,3008,rv,0,0,43,35,47.540052,38.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQhaZpBEXmatYlrJX8F1WaVsb5pUdL1SZ7l_OiVdTuvTAiBgfR8duNgQtJRcCDGD-i57TMqcvJuDB3b/pubhtml/sheet?headers=false&gid=0,59495,102263,9/6/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,9/3/2019,9/6/2019,HarrisX,C,3005,rv,.01444751,0,43,35,47.540052,38.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSdotMjb4tDNLyYVXgs4IFPkVoGzo24xnYWnyjfYlaFJ8OXcl1JhGkXhzTYebwRHgnHRUDSP5aZc2Pw/pubhtml/sheet?headers=false&gid=0,59500,102276,9/7/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,9/4/2019,9/7/2019,HarrisX,C,3000,rv,.0144972,0,43,36,47.540052,39.812195,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59516,102942,9/19/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,9/5/2019,9/8/2019,HarrisX,C,3000,rv,.0145736,0,43,36,47.540052,39.812195,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59517,102943,9/19/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,9/6/2019,9/9/2019,HarrisX,C,3004,rv,.01467274,0,42,36,46.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQKexLaJZVDVkI5dR2ENMVT4k-wNtVI1ZoAqHW2lmFTVldyFRrH2k1iZ1--Sd_wwnmmWYQqzniCx-eq/pubhtml/sheet?headers=false&gid=0,59515,102328,9/10/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,9/7/2019,9/10/2019,HarrisX,C,3004,rv,.01475561,0,42,36,46.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vT9jkjLeUJsvkF1x2n2CSx4FR7Hwxoh_v9aUkhSf65AsKbLMbdeZqo1pm28DTNdwzpzkIINnYF6x-gE/pubhtml/sheet?headers=false&gid=0,59528,102405,9/11/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,9/8/2019,9/10/2019,YouGov,B,1188,rv,.21869039,0,49,38,48.986553,39.083719,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,59539,102459,9/11/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,9/7/2019,9/10/2019,McLaughlin & Associates,C/D,1000,lv,.45452222,0,46,43,46.953951,39.924933,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2019/09/National-Monthly-Omnibus-September-Public.pdf,59552,102606,9/12/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,9/8/2019,9/11/2019,HarrisX,C,3002,rv,.01483049,0,42,36,46.540052,39.812195,"",T,https://scottrasmussen.com/congressional-ballot-percentages,59543,102607,9/12/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,9/6/2019,9/13/2019,HarrisX,C,7007,rv,.06923203,0,42,37,46.540052,40.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRoHX1QgXEIj7a0fw1s9p2NQbY8Bv79kX0xXud5OVvEGmIFBu1T_x8oaENEz0hxcHfK5l1LciU4g42f/pubhtml/sheet?headers=false&gid=0,59568,102674,9/14/2019,17:54:12  2 Nov 2020
All polls,11/2/2020,9/9/2019,9/12/2019,HarrisX,C,3001,rv,0,0,42,36,46.540052,39.812195,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSK1oUn2nI31XFheS4kT2aGDj-Ts7AvcLColXfxoJS4eJrFtNL3IrFlb5unMV6nq_P_x-UzbGN7kuAL/pubhtml/sheet?headers=false&gid=0,59553,102650,9/13/2019,17:54:12  2 Nov 2020
